Name,Price,VC,Cover Art,URL
Parascientific Escape Cruise in the Distant Seas,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/parascientific-escape-cruise-in-the-distant-seas-3ds/boxart,www.nintendo.com/games/detail/parascientific-escape-cruise-in-the-distant-seas-3ds/
Parking Star 3D,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/parking-star-3d/boxart,www.nintendo.com/games/detail/parking-star-3d/
Pazuru,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pazuru-3ds/boxart,www.nintendo.com/games/detail/pazuru-3ds/
PDI Check,99.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pdi-check-3ds/boxart,www.nintendo.com/games/detail/pdi-check-3ds/
PENGUIN HOP,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/penguin-hop-3ds/boxart,www.nintendo.com/games/detail/penguin-hop-3ds/
PET HOSPITAL,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pet-hospital-3ds/boxart,www.nintendo.com/games/detail/pet-hospital-3ds/
PET INN 3D,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pet-inn-3d-3ds/boxart,www.nintendo.com/games/detail/pet-inn-3d-3ds/
Petit Novel series - Harvest December,11.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/petit-novel-series-harvest-december-3ds/boxart,www.nintendo.com/games/detail/petit-novel-series-harvest-december-3ds/
PETZ Fantasy 3D,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/petz-fantasy-3d-3ds/boxart,www.nintendo.com/games/detail/petz-fantasy-3d-3ds/
Phasmophobia: Hall of Specters 3D,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/phasmophobia-hall-of-specters-3d-3ds/boxart,www.nintendo.com/games/detail/phasmophobia-hall-of-specters-3d-3ds/
Phil's Epic Fill-a-Pix Adventure,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/phils-epic-fill-a-pix-adventure-3ds/boxart,www.nintendo.com/games/detail/phils-epic-fill-a-pix-adventure-3ds/
Physical Contact: 2048,4.44, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/physical-contact-2048-3ds/boxart,www.nintendo.com/games/detail/physical-contact-2048-3ds/
Physical Contact: Picture Place,4.58, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/physical-contact-picture-place-3ds/boxart,www.nintendo.com/games/detail/physical-contact-picture-place-3ds/
Physical Contact: SPEED,4.46, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/physical-contact-speed-3ds/boxart,www.nintendo.com/games/detail/physical-contact-speed-3ds/
Pic-a-Pix Color,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pic-a-pix-color-3ds/boxart,www.nintendo.com/games/detail/pic-a-pix-color-3ds/
Picdun 2: Witch's Curse,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picdun-2-witchs-curse-3ds/boxart,www.nintendo.com/games/detail/picdun-2-witchs-curse-3ds/
Pick-A-Gem,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pick-a-gem-3ds/boxart,www.nintendo.com/games/detail/pick-a-gem-3ds/
Picross 3D Round 2,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-3d-round-2-3ds/boxart,www.nintendo.com/games/detail/picross-3d-round-2-3ds/
PICROSS e,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e-3ds/boxart,www.nintendo.com/games/detail/picross-e-3ds/
Picross E2,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e2-3ds/boxart,www.nintendo.com/games/detail/picross-e2-3ds/
Picross e3,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e3-3ds/boxart,www.nintendo.com/games/detail/picross-e3-3ds/
PICROSS e4,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e4-3ds/boxart,www.nintendo.com/games/detail/picross-e4-3ds/
PICROSS e5,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e5-3ds/boxart,www.nintendo.com/games/detail/picross-e5-3ds/
PICROSS e6,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e6-3ds/boxart,www.nintendo.com/games/detail/picross-e6-3ds/
PICROSS e7,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e7-3ds/boxart,www.nintendo.com/games/detail/picross-e7-3ds/
PICROSS e8,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/picross-e8-3ds/boxart,www.nintendo.com/games/detail/picross-e8-3ds/
Pikmin Short Movies 3D,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pikmin-short-movies-3d-3ds/boxart,www.nintendo.com/games/detail/pikmin-short-movies-3d-3ds/
Pilotwings,7.99,Super NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pilotwings-vc-snes-3ds/boxart,www.nintendo.com/games/detail/pilotwings-vc-snes-3ds/
Pinball Breaker,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-3ds/
Pinball Breaker 2,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-2-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-2-3ds/
Pinball Breaker 3,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-3-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-3-3ds/
Pinball Breaker 4,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-4-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-4-3ds/
Pinball Breaker V,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-5-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-5-3ds/
Pinball Breaker VI,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-breaker-6-3ds/boxart,www.nintendo.com/games/detail/pinball-breaker-6-3ds/
Pinball: Revenge of the Gator,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pinball-revenge-of-the-gator-3ds/boxart,www.nintendo.com/games/detail/pinball-revenge-of-the-gator-3ds/
Ping Pong Trick Shot,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/ping-pong-trick-shot-3ds/boxart,www.nintendo.com/games/detail/ping-pong-trick-shot-3ds/
Ping Pong Trick Shot 2,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/ping-pong-trick-shot-2-3ds/boxart,www.nintendo.com/games/detail/ping-pong-trick-shot-2-3ds/
PINK DOT BLUE DOT,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pink-dot-blue-dot-3ds/boxart,www.nintendo.com/games/detail/pink-dot-blue-dot-3ds/
PIX3D,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pix3d-3ds/boxart,www.nintendo.com/games/detail/pix3d-3ds/
Pixel Hunter,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pixel-hunter-3ds/boxart,www.nintendo.com/games/detail/pixel-hunter-3ds/
PixelMaker,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pixelmaker-3ds/boxart,www.nintendo.com/games/detail/pixelmaker-3ds/
PixelMaker Studio,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pixelmaker-studio-3ds/boxart,www.nintendo.com/games/detail/pixelmaker-studio-3ds/
Plain Video Poker,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/plain-video-poker-3ds/boxart,www.nintendo.com/games/detail/plain-video-poker-3ds/
Plantera,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/plantera-3ds/boxart,www.nintendo.com/games/detail/plantera-3ds/
Pocket Card Jockey,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pocket-card-jockey-3ds/boxart,www.nintendo.com/games/detail/pocket-card-jockey-3ds/
Pok??dex 3D Pro,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokedex-3d-pro-3ds/boxart,www.nintendo.com/games/detail/pokedex-3d-pro-3ds/
Pok??mon Bank,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-bank-3ds/boxart,www.nintendo.com/games/detail/pokemon-bank-3ds/
Pok??mon Battle Trozei,7.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-battle-trozei-3ds/boxart,www.nintendo.com/games/detail/pokemon-battle-trozei-3ds/
Pok??mon Blue Version,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-blue-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-blue-version-3ds/
Pok??mon Crystal Version,9.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-crystal-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-crystal-version-3ds/
Pok??mon Dream Radar,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-dream-radar-3ds/boxart,www.nintendo.com/games/detail/pokemon-dream-radar-3ds/
Pok??mon Gold Version,9.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-gold-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-gold-version-3ds/
Pok??mon Picross,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-picross-3ds/boxart,www.nintendo.com/games/detail/pokemon-picross-3ds/
Pok??mon Puzzle Challenge,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-puzzle-challenge-3ds/boxart,www.nintendo.com/games/detail/pokemon-puzzle-challenge-3ds/
Pok??mon Red Version,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-red-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-red-version-3ds/
Pok??mon Rumble World Free-to-Start Version,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-rumble-world-free-to-start-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-rumble-world-free-to-start-version-3ds/
Pok??mon Shuffle,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-shuffle-3ds/boxart,www.nintendo.com/games/detail/pokemon-shuffle-3ds/
Pok??mon Silver Version,9.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-silver-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-silver-version-3ds/
Pok??mon Sun and Pok??mon Moon Special Demo Version,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-sun-and-pokemon-moon-special-demo-version-3ds/boxart,www.nintendo.com/games/detail/pokemon-sun-and-pokemon-moon-special-demo-version-3ds/
Pok??mon Trading Card Game,5.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-trading-card-game-3ds/boxart,www.nintendo.com/games/detail/pokemon-trading-card-game-3ds/
Pok??mon Yellow Special Pikachu Edition,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pokemon-yellow-special-pikachu-edition-3ds/boxart,www.nintendo.com/games/detail/pokemon-yellow-special-pikachu-edition-3ds/
Polara,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/polara-3ds/boxart,www.nintendo.com/games/detail/polara-3ds/
Prince of Persia,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/prince-of-persia-3ds/boxart,www.nintendo.com/games/detail/prince-of-persia-3ds/
Proun+,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/proun-3ds/boxart,www.nintendo.com/games/detail/proun-3ds/
Psycho Pigs,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/psycho-pigs-3ds/boxart,www.nintendo.com/games/detail/psycho-pigs-3ds/
Punch Club,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/punch-club-3ds/boxart,www.nintendo.com/games/detail/punch-club-3ds/
Punch-Out!! Featuring Mr. Dream,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/punch-out-featuring-mr-dream-3ds/boxart,www.nintendo.com/games/detail/punch-out-featuring-mr-dream-3ds/
Pure Chess??,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pure-chess-3ds/boxart,www.nintendo.com/games/detail/pure-chess-3ds/
Pushmo,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pushmo-3ds/boxart,www.nintendo.com/games/detail/pushmo-3ds/
Puzzle Labyrinth,5, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/puzzle-labyrinth-3ds/boxart,www.nintendo.com/games/detail/puzzle-labyrinth-3ds/
PUZZLEBOX setup,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/puzzlebox-setup-3ds/boxart,www.nintendo.com/games/detail/puzzlebox-setup-3ds/
Puzzler Brain Games,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/puzzler-brain-games-3ds/boxart,www.nintendo.com/games/detail/puzzler-brain-games-3ds/
Puzzler World 2013,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/puzzler-world-2013-3ds/boxart,www.nintendo.com/games/detail/puzzler-world-2013-3ds/
Pyramids,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pyramids-3ds/boxart,www.nintendo.com/games/detail/pyramids-3ds/
Pyramids 2,3, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/p/pyramids-2-3ds/boxart,www.nintendo.com/games/detail/pyramids-2-3ds/
Qix,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/qix-3ds/boxart,www.nintendo.com/games/detail/qix-3ds/
"Quarters, Please!",4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quarters-please-3ds/boxart,www.nintendo.com/games/detail/quarters-please-3ds/
"Quarters, Please! Vol. 2",4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quarters-please-vol-2-3ds/boxart,www.nintendo.com/games/detail/quarters-please-vol-2-3ds/
Quarth,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quarth-3ds/boxart,www.nintendo.com/games/detail/quarth-3ds/
Quell Memento,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quell-memento-3ds/boxart,www.nintendo.com/games/detail/quell-memento-3ds/
Quell Reflect,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quell-reflect-3ds/boxart,www.nintendo.com/games/detail/quell-reflect-3ds/
Quest of Dungeons,8.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quest-of-dungeons-3ds/boxart,www.nintendo.com/games/detail/quest-of-dungeons-3ds/
"Quiet, Please!",4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/q/quiet-please-3ds/boxart,www.nintendo.com/games/detail/quiet-please-3ds/
Race To The Line,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/race-to-the-line-3ds/boxart,www.nintendo.com/games/detail/race-to-the-line-3ds/
Radar Mission,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/radar-mission-3ds/boxart,www.nintendo.com/games/detail/radar-mission-3ds/
Radiohammer,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/radiohammer-3ds/boxart,www.nintendo.com/games/detail/radiohammer-3ds/
Rage of the Gladiator,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rage-of-the-gladiator-3ds/boxart,www.nintendo.com/games/detail/rage-of-the-gladiator-3ds/
Rainbow Snake,0.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rainbow-snake-3ds/boxart,www.nintendo.com/games/detail/rainbow-snake-3ds/
Raining Coins,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/raining-coins-3ds/boxart,www.nintendo.com/games/detail/raining-coins-3ds/
Rayman,4.99,Game Boy Color,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rayman-3ds/boxart,www.nintendo.com/games/detail/rayman-3ds/
RAYMAN 3D,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rayman-3d-3ds/boxart,www.nintendo.com/games/detail/rayman-3d-3ds/
Real Heroes: Firefighter 3D,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/real-heroes-firefighter-3d-3ds/boxart,www.nintendo.com/games/detail/real-heroes-firefighter-3d-3ds/
Reel Fishing 3D Paradise,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/reel-fishing-3d-paradise-3ds/boxart,www.nintendo.com/games/detail/reel-fishing-3d-paradise-3ds/
Reel Fishing 3D Paradise Mini,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/reel-fishing-3d-paradise-mini-3ds/boxart,www.nintendo.com/games/detail/reel-fishing-3d-paradise-mini-3ds/
Renegade,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/renegade-3ds/boxart,www.nintendo.com/games/detail/renegade-3ds/
Retro City Rampage: DX,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/retro-city-rampage-dx-3ds/boxart,www.nintendo.com/games/detail/retro-city-rampage-dx-3ds/
Rhythm Heaven Megamix,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rhythm-heaven-megamix-3ds/boxart,www.nintendo.com/games/detail/rhythm-heaven-megamix-3ds/
River City Ransom,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/river-city-ransom-3ds/boxart,www.nintendo.com/games/detail/river-city-ransom-3ds/
River City: Knights of Justice,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/river-city-knights-of-justice-3ds/boxart,www.nintendo.com/games/detail/river-city-knights-of-justice-3ds/
Robot Rescue 3D,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/robot-rescue-3d-3ds/boxart,www.nintendo.com/games/detail/robot-rescue-3d-3ds/
RPG Maker Player,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rpg-maker-player-3ds/boxart,www.nintendo.com/games/detail/rpg-maker-player-3ds/
RTO,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rto-3ds/boxart,www.nintendo.com/games/detail/rto-3ds/
RTO 2,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rto-2-new-nintendo-3ds/boxart,www.nintendo.com/games/detail/rto-2-new-nintendo-3ds/
RTO 2,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rto-2-3ds/boxart,www.nintendo.com/games/detail/rto-2-3ds/
RTO 3,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rto-3-new-nintendo-3ds/boxart,www.nintendo.com/games/detail/rto-3-new-nintendo-3ds/
RTO 3,9.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rto-3-3ds/boxart,www.nintendo.com/games/detail/rto-3-3ds/
Rubik's Cube,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rubiks-cube-3ds/boxart,www.nintendo.com/games/detail/rubiks-cube-3ds/
Runbow Pocket,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/runbow-pocket-3ds/boxart,www.nintendo.com/games/detail/runbow-pocket-3ds/
Runbow Pocket Deluxe Edition,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/runbow-pocket-deluxe-edition-3ds/boxart,www.nintendo.com/games/detail/runbow-pocket-deluxe-edition-3ds/
Runny Egg,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/runny-egg-3ds/boxart,www.nintendo.com/games/detail/runny-egg-3ds/
Rusty's Real Deal Baseball,0, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rustys-real-deal-baseball-3ds/boxart,www.nintendo.com/games/detail/rustys-real-deal-baseball-3ds/
RV-7 My Drone,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rv-7-my-drone-3ds/boxart,www.nintendo.com/games/detail/rv-7-my-drone-3ds/
Rytmik Ultimate,17.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/r/rytmik-ultimate-3ds/boxart,www.nintendo.com/games/detail/rytmik-ultimate-3ds/
S.C.A.T.,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/scat-3ds/boxart,www.nintendo.com/games/detail/scat-3ds/
Saban's Power Rangers Megaforce,, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/sabans-power-rangers-megaforce-3ds/boxart,www.nintendo.com/games/detail/sabans-power-rangers-megaforce-3ds/
Sadame,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/sadame-3ds/boxart,www.nintendo.com/games/detail/sadame-3ds/
Safari Quest,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/safari-quest-3ds/boxart,www.nintendo.com/games/detail/safari-quest-3ds/
Sakura Samurai: Art of the Sword,6.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/sakura-samurai-art-of-the-sword-3ds/boxart,www.nintendo.com/games/detail/sakura-samurai-art-of-the-sword-3ds/
Samurai Defender,3.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/samurai-defender-3ds/boxart,www.nintendo.com/games/detail/samurai-defender-3ds/
Samurai G,1.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/samurai-g-3ds/boxart,www.nintendo.com/games/detail/samurai-g-3ds/
Samurai Sword Destiny,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/samurai-sword-destiny-3ds/boxart,www.nintendo.com/games/detail/samurai-sword-destiny-3ds/
SAMURAI WARRIORS: Chronicles 3,39.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/samurai-warriors-chronicles-3-3ds/boxart,www.nintendo.com/games/detail/samurai-warriors-chronicles-3-3ds/
Sanrio characters Picross,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/sanrio-characters-picross-3ds/boxart,www.nintendo.com/games/detail/sanrio-characters-picross-3ds/
Scarygirl Illustration Kit,2.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/scarygirl-illustration-kit-3ds/boxart,www.nintendo.com/games/detail/scarygirl-illustration-kit-3ds/
Scoop'n Birds,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/scoop-n-birds-3ds/boxart,www.nintendo.com/games/detail/scoop-n-birds-3ds/
Secret Agent Files: Miami,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/secret-agent-files-miami-3ds/boxart,www.nintendo.com/games/detail/secret-agent-files-miami-3ds/
Secret Empires of the Ancient World,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/secret-empires-of-the-ancient-world-3ds/boxart,www.nintendo.com/games/detail/secret-empires-of-the-ancient-world-3ds/
Secret Journeys: Cities of the World,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/secret-journeys-cities-of-the-world-3ds/boxart,www.nintendo.com/games/detail/secret-journeys-cities-of-the-world-3ds/
Secret Mysteries in New York,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/secret-mysteries-in-new-york-3ds/boxart,www.nintendo.com/games/detail/secret-mysteries-in-new-york-3ds/
SENRAN KAGURA Burst,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/senran-kagura-burst-3ds/boxart,www.nintendo.com/games/detail/senran-kagura-burst-3ds/
Shadow of the Ninja,4.99,NES,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shadow-of-the-ninja-3ds/boxart,www.nintendo.com/games/detail/shadow-of-the-ninja-3ds/
Shakedown: Hawaii,14.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shakedown-hawaii-3ds/boxart,www.nintendo.com/games/detail/shakedown-hawaii-3ds/
Shanghai Mahjong,7.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shanghai-mahjong-3ds/boxart,www.nintendo.com/games/detail/shanghai-mahjong-3ds/
Shantae,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shantae-3ds/boxart,www.nintendo.com/games/detail/shantae-3ds/
Shantae and the Pirate's Curse,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shantae-and-the-pirates-curse-3ds/boxart,www.nintendo.com/games/detail/shantae-and-the-pirates-curse-3ds/
Shift DX,4.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shift-dx-3ds/boxart,www.nintendo.com/games/detail/shift-dx-3ds/
Shin Megami Tensei: Devil Survivor 2: Record Breaker,19.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shin-megami-tensei-devil-survivor-2-record-breaker-3ds/boxart,www.nintendo.com/games/detail/shin-megami-tensei-devil-survivor-2-record-breaker-3ds/
Shining Force: Sword of Hajya,3.99,Other,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shining-force-sword-of-hajya-3ds/boxart,www.nintendo.com/games/detail/shining-force-sword-of-hajya-3ds/
Shinobi,3.99,Other,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shinobi-game-gear-3ds/boxart,www.nintendo.com/games/detail/shinobi-game-gear-3ds/
SHOOT THE BALL,1.49, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shoot-the-ball-3ds/boxart,www.nintendo.com/games/detail/shoot-the-ball-3ds/
Shovel Knight: Treasure Trove,29.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/shovel-knight-treasure-trove-3ds/boxart,www.nintendo.com/games/detail/shovel-knight-treasure-trove-3ds/
Side Pocket,2.99,Game Boy,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/side-pocket-3ds/boxart,www.nintendo.com/games/detail/side-pocket-3ds/
Siesta Fiesta,5.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/siesta-fiesta-3ds/boxart,www.nintendo.com/games/detail/siesta-fiesta-3ds/
Silver Falls - 3 Down Stars,25.99, ,https://assets.nintendo.com/image/upload/ncom/en_US/games/3ds/s/silver-falls-3-down-stars-3ds/boxart,www.nintendo.com/games/detail/silver-falls-3-down-stars-3ds/
